user_id,age,gender,primary_platform,daily_usage_hours,anxiety_score,depression_score,loneliness_score,sleep_quality_score,sleep_hours,mental_wellbeing_score,addiction_level,age_group,sleep_hours_group,addiction_level_tier,loneliness_group
USR01200,22,Female,Instagram,2.5,4.4,1.7,4.5,4.5,8.3,5.0,High,18-25,>8 jam,3,Kesepian Ringan
USR01201,44,Female,Snapchat,7.3,4.5,2.6,0.7,7.4,8.7,6.5,Moderate,36-45,>8 jam,2,Tidak Kesepian
USR01202,25,Female,TikTok,5.6,4.4,1.1,3.9,2.6,7.7,5.7,Moderate,18-25,6-8 jam,2,Kesepian Ringan
USR01203,28,Female,YouTube,8.6,1.1,2.6,8.1,6.0,5.7,6.7,Moderate,26-35,<6 jam,2,Sangat Kesepian
USR01204,39,Female,YouTube,6.4,9.3,2.4,6.2,10.0,6.3,5.3,Severe,36-45,6-8 jam,4,Kesepian Sedang
USR01205,27,Female,Instagram,2.7,1.7,9.3,6.4,4.9,6.8,7.1,Moderate,26-35,6-8 jam,2,Kesepian Sedang
USR01206,23,Male,Instagram,7.2,6.7,4.4,6.7,7.4,7.6,7.8,Low,18-25,6-8 jam,1,Kesepian Sedang
USR01207,39,Female,TikTok,7.6,7.4,8.8,0.0,4.4,7.6,7.0,Moderate,36-45,6-8 jam,2,
USR01208,39,Male,Facebook,7.0,4.0,0.0,3.9,6.3,8.9,7.2,Moderate,36-45,>8 jam,2,Kesepian Ringan
USR01209,40,Male,YouTube,4.0,4.2,3.0,1.3,2.2,6.5,7.2,Low,36-45,6-8 jam,1,Tidak Kesepian
USR01210,24,Female,Instagram,3.7,4.5,5.0,4.2,4.6,5.6,5.7,High,18-25,,3,Kesepian Ringan
USR01211,25,Non-binary,Twitter/X,7.6,1.8,6.2,3.7,6.9,4.8,6.2,Moderate,18-25,<6 jam,2,Kesepian Ringan
USR01212,39,Female,Facebook,2.9,6.4,1.9,3.1,5.6,5.4,7.6,Low,36-45,<6 jam,1,Kesepian Ringan
USR01213,29,Male,TikTok,6.6,2.9,3.4,4.3,4.4,5.8,7.0,Moderate,26-35,<6 jam,2,Kesepian Ringan
USR01214,40,Female,TikTok,4.9,5.3,5.7,4.2,8.2,4.8,8.3,Low,36-45,<6 jam,1,Kesepian Ringan
USR01215,18,Non-binary,YouTube,3.2,4.8,5.8,6.3,6.0,6.3,6.0,High,<18,6-8 jam,3,Kesepian Sedang
USR01216,30,Male,TikTok,3.8,4.2,3.9,5.3,6.3,5.1,6.5,High,26-35,<6 jam,3,Kesepian Sedang
USR01217,25,Male,TikTok,3.4,0.1,1.5,3.7,5.6,7.0,5.0,High,18-25,6-8 jam,3,Kesepian Ringan
USR01218,16,Male,Twitter/X,5.7,6.3,1.1,3.2,6.0,6.8,5.3,High,<18,6-8 jam,3,Kesepian Ringan
USR01219,25,Female,Facebook,3.2,6.6,6.1,5.3,5.8,6.0,4.5,Severe,18-25,<6 jam,4,Kesepian Sedang
USR01220,25,Male,YouTube,4.4,8.1,0.9,3.7,9.8,4.7,7.1,Moderate,18-25,<6 jam,2,Kesepian Ringan
USR01221,31,Male,TikTok,4.1,5.4,4.0,6.3,8.7,6.6,6.9,Moderate,26-35,6-8 jam,2,Kesepian Sedang
USR01222,42,Non-binary,Twitter/X,5.5,3.2,5.5,1.9,3.6,5.9,9.0,Low,36-45,<6 jam,1,Tidak Kesepian
USR01223,27,Female,TikTok,6.9,2.5,3.3,2.5,7.1,6.1,7.2,Low,26-35,6-8 jam,1,Tidak Kesepian
USR01224,32,Female,Instagram,1.4,4.1,6.0,6.7,4.7,5.7,4.7,Severe,26-35,<6 jam,4,Kesepian Sedang
USR01225,44,Male,YouTube,5.5,0.8,5.4,1.8,5.3,8.1,6.1,Moderate,36-45,>8 jam,2,Tidak Kesepian
USR01226,23,Male,Instagram,3.1,6.4,3.5,8.2,6.2,8.6,5.9,High,18-25,>8 jam,3,Sangat Kesepian
USR01227,26,Male,YouTube,4.2,6.1,5.7,3.5,9.3,6.7,7.6,Low,26-35,6-8 jam,1,Kesepian Ringan
USR01228,31,Male,TikTok,4.3,5.2,6.8,3.6,4.6,7.3,5.1,Severe,26-35,6-8 jam,4,Kesepian Ringan
USR01229,40,Female,YouTube,8.1,6.3,4.6,5.4,5.5,5.7,5.3,High,36-45,<6 jam,3,Kesepian Sedang
USR01230,23,Male,TikTok,8.0,4.8,0.3,5.8,5.7,4.1,5.8,Moderate,18-25,<6 jam,2,Kesepian Sedang
USR01231,38,Non-binary,YouTube,4.1,6.6,4.2,3.9,7.6,6.9,6.3,Moderate,36-45,6-8 jam,2,Kesepian Ringan
USR01232,19,Non-binary,Facebook,4.1,6.0,6.1,4.6,10.0,4.6,7.5,Moderate,18-25,<6 jam,2,Kesepian Ringan
USR01233,35,Male,TikTok,7.8,4.3,5.8,6.0,1.6,6.9,6.5,High,26-35,6-8 jam,3,Kesepian Sedang
USR01234,31,Male,YouTube,5.8,4.8,4.4,5.8,1.7,7.0,6.6,Moderate,26-35,6-8 jam,2,Kesepian Sedang
USR01235,20,Female,Snapchat,8.8,2.4,6.8,5.1,3.7,6.6,4.5,Severe,18-25,,4,Kesepian Sedang
USR01236,25,Male,YouTube,3.1,7.3,4.3,4.6,8.0,6.1,7.1,Low,18-25,6-8 jam,1,Kesepian Ringan
USR01237,27,Non-binary,Instagram,7.1,8.6,1.0,1.7,8.6,4.8,7.1,Low,26-35,<6 jam,1,Tidak Kesepian
USR01238,27,Female,YouTube,3.8,5.8,6.6,5.7,0.0,5.1,7.3,Moderate,26-35,<6 jam,2,Kesepian Sedang
USR01239,34,Male,Instagram,0.5,2.9,7.0,2.5,6.4,4.8,6.0,Moderate,26-35,<6 jam,2,Tidak Kesepian
USR01240,18,Male,Instagram,6.3,4.4,6.6,3.6,5.5,7.3,6.7,Moderate,<18,6-8 jam,2,Kesepian Ringan
USR01241,27,Male,Instagram,2.5,3.4,2.0,3.3,7.2,6.1,7.8,Low,26-35,6-8 jam,1,Kesepian Ringan
USR01242,21,Female,Instagram,6.2,5.3,2.8,7.5,5.9,6.3,7.8,Low,18-25,6-8 jam,1,Kesepian Sedang
USR01243,32,Male,Instagram,4.0,7.0,4.1,2.3,6.7,8.8,5.3,Severe,26-35,>8 jam,4,Tidak Kesepian
USR01244,44,Non-binary,TikTok,7.4,4.3,5.0,5.7,4.3,6.3,8.4,Low,36-45,6-8 jam,1,Kesepian Sedang
USR01245,32,Female,TikTok,1.6,4.3,4.4,0.7,4.6,6.0,5.4,High,26-35,<6 jam,3,Tidak Kesepian
USR01246,27,Female,Twitter/X,1.2,5.0,3.8,8.5,8.7,5.8,5.7,Moderate,26-35,<6 jam,2,Sangat Kesepian
USR01247,36,Non-binary,Instagram,7.9,7.0,5.6,3.4,2.6,7.0,6.6,Moderate,36-45,6-8 jam,2,Kesepian Ringan
USR01248,17,Female,Instagram,7.0,3.1,6.3,7.1,2.7,6.4,3.8,Severe,<18,,4,Kesepian Sedang
USR01249,31,Non-binary,Instagram,4.8,6.0,2.3,4.1,1.1,5.7,5.6,Severe,26-35,<6 jam,4,Kesepian Ringan
USR01250,20,Female,Instagram,1.0,5.2,4.9,3.3,2.9,8.2,6.7,Low,18-25,>8 jam,1,Kesepian Ringan
USR01251,31,Female,Twitter/X,6.5,6.0,1.9,3.0,5.8,7.1,5.6,High,26-35,6-8 jam,3,Kesepian Ringan
USR01252,18,Male,TikTok,10.0,9.7,6.1,1.4,5.4,5.7,6.6,High,<18,<6 jam,3,Tidak Kesepian
USR01253,19,Female,YouTube,3.8,8.1,4.9,4.9,5.4,8.0,6.6,Moderate,18-25,6-8 jam,2,Kesepian Ringan
USR01254,41,Female,Twitter/X,3.7,5.2,8.4,3.3,6.7,8.1,6.6,Moderate,36-45,>8 jam,2,Kesepian Ringan
USR01255,28,Female,Instagram,2.8,7.4,3.1,6.7,0.9,4.1,5.7,Severe,26-35,<6 jam,4,Kesepian Sedang
USR01256,32,Female,Instagram,5.6,2.5,6.5,6.5,5.9,7.5,4.9,Severe,26-35,6-8 jam,4,Kesepian Sedang
USR01257,34,Female,YouTube,4.4,7.8,6.2,5.7,5.2,6.5,7.7,Low,26-35,6-8 jam,1,Kesepian Sedang
USR01258,23,Male,TikTok,1.2,9.2,6.0,5.4,8.3,6.6,8.1,Low,18-25,6-8 jam,1,Kesepian Sedang
USR01259,36,Male,Instagram,3.0,1.0,0.0,6.3,4.3,7.7,10.0,Low,36-45,6-8 jam,1,Kesepian Sedang
USR01260,19,Male,Snapchat,6.7,5.2,2.0,9.4,3.5,7.7,5.7,High,18-25,6-8 jam,3,Sangat Kesepian
USR01261,33,Non-binary,Instagram,2.1,4.8,5.2,2.6,6.5,5.0,8.5,Low,26-35,<6 jam,1,Kesepian Ringan
USR01262,16,Male,Facebook,5.1,6.7,4.7,8.0,9.0,5.4,7.2,Low,<18,<6 jam,1,Sangat Kesepian
USR01263,18,Male,Twitter/X,6.8,6.7,4.3,3.4,5.1,7.0,6.2,Low,<18,6-8 jam,1,Kesepian Ringan
USR01264,29,Male,TikTok,6.2,4.3,4.4,5.9,3.9,6.4,6.0,High,26-35,6-8 jam,3,Kesepian Sedang
USR01265,18,Male,Instagram,0.6,5.5,4.3,4.8,3.6,5.8,6.2,High,<18,<6 jam,3,Kesepian Ringan
USR01266,32,Non-binary,Instagram,5.8,3.5,5.9,4.6,6.1,7.0,7.2,Moderate,26-35,6-8 jam,2,Kesepian Ringan
USR01267,21,Male,Instagram,2.1,7.7,4.2,6.4,3.7,6.9,5.8,High,18-25,6-8 jam,3,Kesepian Sedang
USR01268,37,Female,Snapchat,0.5,4.8,0.8,4.4,4.9,5.1,6.9,Low,36-45,<6 jam,1,Kesepian Ringan
USR01269,44,Female,YouTube,5.2,5.9,7.1,7.0,8.4,8.6,4.4,Severe,36-45,>8 jam,4,Kesepian Sedang
USR01270,38,Male,Instagram,0.9,3.4,6.9,2.8,0.6,7.2,8.2,Low,36-45,6-8 jam,1,Kesepian Ringan
USR01271,37,Female,TikTok,4.0,3.8,2.8,1.3,6.9,8.8,6.7,Moderate,36-45,>8 jam,2,Tidak Kesepian
USR01272,22,Male,Twitter/X,7.2,8.0,5.6,6.0,2.5,8.4,7.5,Low,18-25,>8 jam,1,Kesepian Sedang
USR01273,16,Male,Instagram,5.7,5.7,2.1,2.4,7.5,4.2,5.2,Severe,<18,<6 jam,4,Tidak Kesepian
USR01274,28,Male,YouTube,4.2,2.4,5.2,4.1,2.5,5.9,7.9,Low,26-35,<6 jam,1,Kesepian Ringan
USR01275,36,Male,Instagram,6.6,4.0,5.0,4.3,2.1,5.8,8.2,Low,36-45,<6 jam,1,Kesepian Ringan
USR01276,34,Male,Facebook,4.6,5.4,2.8,4.5,5.5,5.0,5.0,High,26-35,<6 jam,3,Kesepian Ringan
USR01277,21,Male,Instagram,6.3,8.1,5.5,7.5,6.5,6.2,4.6,Severe,18-25,6-8 jam,4,Kesepian Sedang
USR01278,19,Male,Instagram,7.0,5.4,2.7,7.0,4.2,4.6,6.0,High,18-25,<6 jam,3,Kesepian Sedang
USR01279,40,Male,Facebook,2.3,4.4,3.0,2.2,5.6,7.6,7.7,Low,36-45,6-8 jam,1,Tidak Kesepian
USR01280,31,Non-binary,Instagram,8.1,2.3,3.2,2.1,4.1,10.0,6.6,Moderate,26-35,>8 jam,2,Tidak Kesepian
USR01281,19,Female,YouTube,4.2,1.6,4.8,6.6,4.9,7.2,5.8,High,18-25,6-8 jam,3,Kesepian Sedang
USR01282,26,Non-binary,Snapchat,4.6,4.7,2.3,5.3,3.8,7.2,5.0,Severe,26-35,,4,Kesepian Sedang
USR01283,34,Non-binary,YouTube,4.9,6.1,3.4,5.9,2.8,7.2,5.7,High,26-35,6-8 jam,3,Kesepian Sedang
USR01284,23,Male,TikTok,3.9,5.6,4.4,4.0,9.8,8.3,8.1,Low,18-25,>8 jam,1,Kesepian Ringan
USR01285,17,Male,TikTok,3.5,5.4,3.1,3.7,5.3,10.0,3.7,Severe,<18,>8 jam,4,Kesepian Ringan
USR01286,43,Non-binary,Facebook,5.7,7.9,5.9,2.7,3.0,5.5,8.9,Low,36-45,<6 jam,1,Kesepian Ringan
USR01287,30,Female,Instagram,3.1,5.7,4.8,5.6,5.3,5.7,5.7,High,26-35,<6 jam,3,Kesepian Sedang
USR01288,43,Female,Snapchat,5.5,7.0,4.6,1.2,6.9,5.1,6.0,High,36-45,<6 jam,3,Tidak Kesepian
USR01289,23,Female,YouTube,6.1,5.7,1.6,6.4,5.6,7.6,5.5,High,18-25,6-8 jam,3,Kesepian Sedang
USR01290,41,Male,Facebook,3.2,4.4,9.6,2.9,5.1,5.4,7.7,Low,36-45,<6 jam,1,Kesepian Ringan
USR01291,18,Female,Twitter/X,3.8,3.1,1.1,4.8,3.3,8.6,5.4,Severe,<18,>8 jam,4,Kesepian Ringan
USR01292,44,Male,TikTok,5.6,4.7,2.4,4.6,7.5,5.5,5.7,Severe,36-45,<6 jam,4,Kesepian Ringan
USR01293,40,Male,Twitter/X,4.4,9.2,6.6,4.5,0.9,7.2,4.2,Severe,36-45,6-8 jam,4,Kesepian Ringan
USR01294,43,Male,Twitter/X,5.9,8.8,7.5,6.6,9.9,10.0,8.3,Low,36-45,>8 jam,1,Kesepian Sedang
USR01295,17,Male,Instagram,4.3,8.1,8.4,4.3,7.7,5.7,7.9,Low,<18,<6 jam,1,Kesepian Ringan
USR01296,16,Male,TikTok,3.7,2.1,3.6,4.0,4.1,8.6,8.4,Low,<18,>8 jam,1,Kesepian Ringan
USR01297,24,Female,Facebook,4.0,3.3,2.1,4.6,5.6,5.2,6.7,Moderate,18-25,<6 jam,2,Kesepian Ringan
USR01298,26,Female,Twitter/X,5.2,4.8,2.5,5.2,6.6,7.8,6.5,Moderate,26-35,6-8 jam,2,Kesepian Sedang
USR01299,37,Female,YouTube,7.0,4.9,0.0,7.1,3.0,7.2,4.8,Severe,36-45,6-8 jam,4,Kesepian Sedang
USR01300,40,Male,Instagram,0.8,4.5,0.0,5.0,8.6,5.3,7.9,Low,36-45,<6 jam,1,Kesepian Ringan
USR01301,35,Male,Instagram,3.4,1.5,4.1,7.4,5.5,4.5,4.1,Severe,26-35,<6 jam,4,Kesepian Sedang
USR01302,24,Female,Snapchat,3.6,4.3,10.0,4.6,6.0,7.8,6.3,Moderate,18-25,6-8 jam,2,Kesepian Ringan
USR01303,37,Male,Twitter/X,2.7,6.5,3.7,1.9,2.9,5.0,9.5,Low,36-45,<6 jam,1,Tidak Kesepian
USR01304,26,Female,Facebook,3.4,2.9,2.5,2.8,6.8,6.4,7.2,Low,26-35,6-8 jam,1,Kesepian Ringan
USR01305,22,Male,Snapchat,7.0,8.6,6.9,4.2,9.0,7.3,6.2,High,18-25,6-8 jam,3,Kesepian Ringan
USR01306,39,Male,Instagram,5.0,3.8,7.3,5.6,6.0,3.8,6.7,High,36-45,<6 jam,3,Kesepian Sedang
USR01307,44,Female,TikTok,3.1,5.1,2.6,3.5,5.0,5.7,6.2,Moderate,36-45,<6 jam,2,Kesepian Ringan
USR01308,25,Male,Instagram,1.3,6.9,4.0,0.7,9.1,6.2,6.4,High,18-25,6-8 jam,3,Tidak Kesepian
USR01309,30,Female,YouTube,5.4,6.2,3.9,4.6,4.4,5.5,6.9,Low,26-35,<6 jam,1,Kesepian Ringan
USR01310,41,Male,YouTube,3.6,5.0,3.6,5.2,4.1,8.6,5.0,Severe,36-45,>8 jam,4,Kesepian Sedang
USR01311,30,Male,Instagram,1.9,3.7,5.6,6.0,5.1,5.7,8.5,Low,26-35,<6 jam,1,Kesepian Sedang
USR01312,40,Female,Snapchat,4.9,10.0,4.6,7.4,4.9,7.8,4.1,Severe,36-45,6-8 jam,4,Kesepian Sedang
USR01313,37,Female,Instagram,5.4,5.4,2.3,3.2,6.2,8.2,4.4,Severe,36-45,>8 jam,4,Kesepian Ringan
USR01314,19,Male,YouTube,5.9,6.0,2.3,8.2,3.8,6.9,6.1,High,18-25,6-8 jam,3,Sangat Kesepian
USR01315,37,Female,TikTok,3.4,7.0,5.7,5.8,5.4,6.1,6.0,High,36-45,6-8 jam,3,Kesepian Sedang
USR01316,19,Female,Twitter/X,5.6,6.5,3.7,4.6,8.4,6.7,6.2,High,18-25,6-8 jam,3,Kesepian Ringan
USR01317,20,Female,TikTok,5.9,3.6,6.6,6.2,4.6,5.1,7.1,Low,18-25,<6 jam,1,Kesepian Sedang
USR01318,38,Male,TikTok,6.3,7.2,2.7,2.9,5.6,6.7,4.6,Severe,36-45,6-8 jam,4,Kesepian Ringan
USR01319,43,Female,YouTube,5.0,8.0,7.0,3.3,6.7,5.4,6.2,Moderate,36-45,<6 jam,2,Kesepian Ringan
USR01320,19,Non-binary,TikTok,5.8,5.9,7.1,7.9,2.0,6.7,5.2,Severe,18-25,6-8 jam,4,Sangat Kesepian
USR01321,30,Male,TikTok,4.5,7.0,4.0,2.1,8.7,7.6,6.4,Moderate,26-35,6-8 jam,2,Tidak Kesepian
USR01322,31,Female,YouTube,3.9,4.0,5.2,7.2,8.6,4.2,7.7,Low,26-35,<6 jam,1,Kesepian Sedang
USR01323,28,Male,Instagram,5.2,5.3,4.3,6.3,4.9,8.6,5.1,High,26-35,>8 jam,3,Kesepian Sedang
USR01324,36,Female,Snapchat,6.4,4.9,8.7,4.8,1.2,6.1,5.7,High,36-45,6-8 jam,3,Kesepian Ringan
USR01325,17,Male,TikTok,3.7,3.5,0.0,5.9,7.9,5.8,6.4,High,<18,<6 jam,3,Kesepian Sedang
USR01326,36,Female,TikTok,5.3,6.2,6.7,10.0,2.5,8.4,6.2,Moderate,36-45,>8 jam,2,Sangat Kesepian
USR01327,44,Female,Instagram,9.8,5.0,0.7,6.2,5.7,7.1,6.5,Moderate,36-45,6-8 jam,2,Kesepian Sedang
USR01328,19,Non-binary,Twitter/X,3.1,6.8,7.5,2.1,2.6,6.2,7.6,Moderate,18-25,6-8 jam,2,Tidak Kesepian
USR01329,29,Female,Twitter/X,1.6,6.4,5.0,2.6,7.8,5.5,6.9,Moderate,26-35,<6 jam,2,Kesepian Ringan
USR01330,36,Non-binary,Instagram,2.4,7.0,5.7,6.4,7.0,6.1,4.0,Severe,36-45,6-8 jam,4,Kesepian Sedang
USR01331,43,Non-binary,TikTok,3.8,3.1,7.9,7.2,6.1,7.7,5.0,High,36-45,6-8 jam,3,Kesepian Sedang
USR01332,28,Male,Twitter/X,4.5,6.5,5.4,5.0,6.6,7.2,5.7,Severe,26-35,6-8 jam,4,Kesepian Ringan
USR01333,32,Female,Instagram,0.5,7.7,4.8,2.7,4.2,7.0,7.3,Low,26-35,6-8 jam,1,Kesepian Ringan
USR01334,22,Non-binary,Instagram,0.5,4.3,5.2,4.8,8.3,6.2,7.3,Low,18-25,6-8 jam,1,Kesepian Ringan
USR01335,35,Male,Instagram,1.0,4.4,1.8,3.5,4.4,6.5,6.5,Moderate,26-35,6-8 jam,2,Kesepian Ringan
USR01336,35,Female,TikTok,1.4,6.6,9.3,1.3,6.2,8.3,6.5,Moderate,26-35,>8 jam,2,Tidak Kesepian
USR01337,35,Female,YouTube,6.0,8.1,7.0,7.2,8.1,5.3,5.0,Severe,26-35,<6 jam,4,Kesepian Sedang
USR01338,29,Male,Facebook,3.2,4.7,4.6,6.7,5.2,7.5,6.1,Moderate,26-35,6-8 jam,2,Kesepian Sedang
USR01339,29,Female,Snapchat,0.5,5.3,4.6,4.6,4.1,7.3,7.3,Moderate,26-35,6-8 jam,2,Kesepian Ringan
USR01340,17,Female,Snapchat,5.7,5.6,2.5,2.5,3.4,5.8,3.8,Severe,<18,<6 jam,4,Tidak Kesepian
USR01341,30,Female,Instagram,4.6,5.0,5.6,3.8,6.9,4.3,5.8,Severe,26-35,<6 jam,4,Kesepian Ringan
USR01342,23,Male,Instagram,3.7,9.0,6.0,4.2,7.3,7.4,5.9,High,18-25,6-8 jam,3,Kesepian Ringan
USR01343,22,Non-binary,TikTok,5.3,7.8,5.2,2.3,7.3,8.0,7.0,Low,18-25,,1,Tidak Kesepian
USR01344,37,Male,Twitter/X,4.3,6.6,5.3,2.2,6.2,8.5,7.1,Moderate,36-45,>8 jam,2,Tidak Kesepian
USR01345,21,Female,Snapchat,5.7,8.4,3.7,3.6,4.0,4.6,5.4,High,18-25,<6 jam,3,Kesepian Ringan
USR01346,28,Male,Facebook,8.5,3.5,4.3,6.0,3.4,6.4,6.0,High,26-35,6-8 jam,3,Kesepian Sedang
USR01347,28,Female,YouTube,5.1,5.1,4.4,2.1,4.4,7.3,6.5,High,26-35,6-8 jam,3,Tidak Kesepian
USR01348,39,Male,YouTube,1.8,5.2,2.0,3.1,8.1,5.7,7.4,Moderate,36-45,<6 jam,2,Kesepian Ringan
USR01349,29,Female,TikTok,7.5,5.2,2.8,4.5,4.6,7.1,6.4,Moderate,26-35,,2,Kesepian Ringan
USR01350,31,Female,Instagram,6.9,4.9,3.6,3.9,7.8,8.5,6.9,Moderate,26-35,>8 jam,2,Kesepian Ringan
USR01351,21,Male,Snapchat,7.6,5.2,5.8,5.9,4.3,9.6,6.0,High,18-25,>8 jam,3,Kesepian Sedang
USR01352,43,Female,Instagram,5.3,6.0,10.0,3.0,6.0,6.3,5.3,Severe,36-45,6-8 jam,4,Kesepian Ringan
USR01353,33,Female,TikTok,6.4,5.0,5.8,0.0,4.6,6.5,7.9,Low,26-35,6-8 jam,1,
USR01354,21,Male,Snapchat,8.8,4.4,2.2,4.3,5.8,9.4,6.6,High,18-25,>8 jam,3,Kesepian Ringan
USR01355,39,Male,Instagram,4.3,5.4,2.4,3.5,3.5,7.5,6.2,Moderate,36-45,6-8 jam,2,Kesepian Ringan
USR01356,19,Male,YouTube,3.1,6.4,6.7,5.1,4.5,7.2,6.7,Moderate,18-25,6-8 jam,2,Kesepian Sedang
USR01357,30,Male,Snapchat,7.7,7.4,4.7,5.7,3.7,7.3,5.8,High,26-35,6-8 jam,3,Kesepian Sedang
USR01358,29,Non-binary,TikTok,3.8,8.2,1.2,5.4,5.8,7.0,5.6,High,26-35,6-8 jam,3,Kesepian Sedang
USR01359,22,Male,Instagram,3.6,3.0,5.9,4.9,8.8,4.8,8.6,Low,18-25,<6 jam,1,Kesepian Ringan
USR01360,39,Female,Instagram,3.4,5.0,7.2,7.2,2.1,5.3,4.1,Severe,36-45,<6 jam,4,Kesepian Sedang
USR01361,25,Female,Instagram,3.5,5.2,5.5,5.5,6.7,8.9,4.7,Severe,18-25,>8 jam,4,Kesepian Sedang
USR01362,18,Female,Snapchat,5.2,8.2,3.1,6.3,7.2,7.8,3.8,Severe,<18,6-8 jam,4,Kesepian Sedang
USR01363,34,Female,TikTok,5.2,4.1,7.7,8.5,7.7,6.6,5.3,High,26-35,,3,Sangat Kesepian
USR01364,26,Male,Instagram,2.9,6.0,6.0,6.1,8.6,5.5,6.5,High,26-35,<6 jam,3,Kesepian Sedang
USR01365,19,Female,Instagram,8.1,4.2,8.1,5.2,6.3,5.6,5.4,High,18-25,<6 jam,3,Kesepian Sedang
USR01366,31,Male,Twitter/X,3.6,2.5,2.8,1.7,5.3,9.2,9.1,Low,26-35,>8 jam,1,Tidak Kesepian
USR01367,44,Non-binary,Twitter/X,3.1,7.8,3.2,2.6,7.3,8.0,5.8,High,36-45,,3,Kesepian Ringan
USR01368,17,Male,Snapchat,2.6,0.6,3.7,6.2,6.4,6.9,7.6,Low,<18,6-8 jam,1,Kesepian Sedang
USR01369,25,Male,Instagram,3.2,5.1,7.4,6.2,6.4,5.5,5.6,High,18-25,<6 jam,3,Kesepian Sedang
USR01370,23,Male,TikTok,3.3,7.4,5.6,6.3,5.8,8.3,6.2,High,18-25,>8 jam,3,Kesepian Sedang
USR01371,28,Female,Instagram,4.9,1.2,3.9,7.0,6.7,9.2,8.6,Low,26-35,>8 jam,1,Kesepian Sedang
USR01372,23,Male,Instagram,4.9,1.5,3.2,2.4,9.1,8.9,7.9,Low,18-25,>8 jam,1,Tidak Kesepian
USR01373,17,Male,Instagram,5.0,4.7,2.4,4.4,6.7,6.8,8.2,Low,<18,6-8 jam,1,Kesepian Ringan
USR01374,26,Female,Instagram,4.6,5.2,4.8,5.1,6.4,7.2,6.1,Moderate,26-35,6-8 jam,2,Kesepian Sedang
USR01375,20,Female,Snapchat,6.5,7.2,3.9,8.6,2.5,8.4,5.1,Severe,18-25,>8 jam,4,Sangat Kesepian
USR01376,21,Male,TikTok,6.5,6.9,2.0,3.2,3.9,6.1,6.6,High,18-25,6-8 jam,3,Kesepian Ringan
USR01377,23,Non-binary,Twitter/X,3.6,7.3,7.2,6.5,3.1,7.4,4.7,Severe,18-25,6-8 jam,4,Kesepian Sedang
USR01378,15,Female,TikTok,4.9,6.9,5.6,5.5,4.6,7.9,5.5,High,<18,6-8 jam,3,Kesepian Sedang
USR01379,22,Male,Instagram,5.5,7.5,4.2,0.4,5.1,7.1,5.9,High,18-25,6-8 jam,3,Tidak Kesepian
USR01380,34,Female,TikTok,6.1,8.2,3.7,1.7,5.7,5.4,8.3,Low,26-35,<6 jam,1,Tidak Kesepian
USR01381,22,Male,YouTube,5.7,1.7,4.2,8.9,3.1,7.2,4.3,Severe,18-25,,4,Sangat Kesepian
USR01382,39,Female,Twitter/X,3.8,8.2,4.8,4.4,4.8,8.9,7.3,Moderate,36-45,>8 jam,2,Kesepian Ringan
USR01383,26,Male,YouTube,3.8,4.1,6.1,1.2,6.2,7.9,7.9,Low,26-35,6-8 jam,1,Tidak Kesepian
USR01384,20,Non-binary,YouTube,4.7,7.7,2.8,1.0,9.6,5.5,6.6,Moderate,18-25,<6 jam,2,Tidak Kesepian
USR01385,43,Male,Instagram,5.6,7.7,6.1,0.9,7.1,5.6,5.5,High,36-45,<6 jam,3,Tidak Kesepian
USR01386,36,Male,TikTok,2.3,10.0,5.6,3.7,4.6,5.0,5.2,Severe,36-45,,4,Kesepian Ringan
USR01387,31,Male,TikTok,2.4,3.6,8.5,4.5,3.9,4.5,5.9,Moderate,26-35,<6 jam,2,Kesepian Ringan
USR01388,37,Female,YouTube,3.7,4.4,3.3,5.5,5.5,4.2,6.4,Moderate,36-45,<6 jam,2,Kesepian Sedang
USR01389,35,Male,Snapchat,4.7,9.0,8.4,4.2,7.3,7.6,6.5,Moderate,26-35,6-8 jam,2,Kesepian Ringan
USR01390,42,Female,Instagram,3.1,5.4,4.6,4.4,5.2,8.9,7.2,Moderate,36-45,>8 jam,2,Kesepian Ringan
USR01391,16,Female,Twitter/X,3.6,8.6,0.3,4.3,7.0,5.3,8.5,Low,<18,<6 jam,1,Kesepian Ringan
USR01392,44,Female,TikTok,2.8,8.5,7.7,4.7,4.3,5.2,4.3,Severe,36-45,<6 jam,4,Kesepian Ringan
USR01393,25,Male,Twitter/X,5.7,6.7,0.9,5.9,4.4,6.2,6.6,Moderate,18-25,,2,Kesepian Sedang
USR01394,41,Male,Instagram,5.1,9.0,4.3,3.0,7.6,7.3,4.0,Severe,36-45,6-8 jam,4,Kesepian Ringan
USR01395,39,Male,YouTube,4.5,1.7,4.8,5.0,5.6,8.0,5.4,High,36-45,6-8 jam,3,Kesepian Ringan
USR01396,34,Male,TikTok,3.1,3.5,3.4,7.5,4.5,7.2,5.9,High,26-35,6-8 jam,3,Kesepian Sedang
USR01397,40,Female,Snapchat,4.6,4.4,2.1,5.3,6.6,4.3,8.3,Low,36-45,<6 jam,1,Kesepian Sedang
USR01398,36,Non-binary,Instagram,4.9,4.6,5.5,7.1,7.7,6.2,7.8,Low,36-45,6-8 jam,1,Kesepian Sedang
USR01399,42,Male,Facebook,0.5,5.4,5.5,6.0,4.3,8.1,7.5,Low,36-45,>8 jam,1,Kesepian Sedang
